OID_,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE
143,4,40,124.131467943395549,26,-120.636349433999953,35.015132289000064,-120.635843617999967,35.016170925000040,21.833557973297886
144,4,39,127.414334487149858,27,-120.636349433999953,35.015132289000064,-120.635929584999985,35.016227606000029,17.502569322280682
145,4,27,131.065172415241335,28,-120.636349433999953,35.015132289000064,-120.635589333999974,35.016134615000055,31.959056494325161
146,4,28,132.678196340135514,29,-120.636349433999953,35.015132289000064,-120.635523735999982,35.016116573000033,34.611119152324740
147,4,38,138.532537941237479,30,-120.636349433999953,35.015132289000064,-120.636208975999978,35.016375637000067,5.309664330458932
148,4,29,139.263808447137336,31,-120.636349433999953,35.015132289000064,-120.635480155999971,35.016163952000056,34.729607671777813
149,4,36,142.363614970755407,32,-120.636349433999953,35.015132289000064,-120.636058715999980,35.016393042000061,10.741636744631112
150,4,35,144.718298177314239,33,-120.636349433999953,35.015132289000064,-120.636004708999963,35.016405550000059,12.556885005514571
151,4,30,148.894012944925151,34,-120.636349433999953,35.015132289000064,-120.635453079999991,35.016253645000063,33.329526912811467
152,4,34,152.793262793271367,35,-120.636349433999953,35.015132289000064,-120.635937289999958,35.016467148000061,14.252231442137232
153,4,37,154.226351577274755,36,-120.636349433999953,35.015132289000064,-120.636110248999955,35.016508459000079,8.137410864579932
154,4,33,157.951899597342759,37,-120.636349433999953,35.015132289000064,-120.635899223999957,35.016507016000048,15.078739226011811
155,4,31,158.381805726956600,38,-120.636349433999953,35.015132289000064,-120.635407557999940,35.016331319000074,32.872471982279869
156,4,32,162.525790337913435,39,-120.636349433999953,35.015132289000064,-120.635764719999941,35.016516036000041,19.169180319292472
157,5,6,12.819665211081034,1,-120.635787400999959,35.015051317000029,-120.635742983999990,35.015160941000033,18.435252745278706
158,5,7,31.494130478821493,2,-120.635787400999959,35.015051317000029,-120.636019566999948,35.015261333000069,-42.285562071217811
159,5,13,34.085612534736285,3,-120.635787400999959,35.015051317000029,-120.635718655999995,35.015353308000044,10.607419154274442
160,5,8,39.339057562729693,4,-120.635787400999959,35.015051317000029,-120.635931027999959,35.015385645000038,-19.464998377719073
161,5,9,50.609333869624265,5,-120.635787400999959,35.015051317000029,-120.636145158999966,35.015399848000072,-40.180392113172694
162,5,12,51.237243229099015,6,-120.635787400999959,35.015051317000029,-120.636087106999980,35.015441833000068,-32.267897523167669
163,5,4,52.078152129506670,7,-120.635787400999959,35.015051317000029,-120.636349433999953,35.015132289000064,-80.067055428700968
164,5,18,55.396313977632644,8,-120.635787400999959,35.015051317000029,-120.635763387999987,35.015550258000076,2.267429873795932
165,5,14,58.105320809262210,9,-120.635787400999959,35.015051317000029,-120.635965456999941,35.015554165000026,-16.241552556178092
166,5,11,60.013824090026240,10,-120.635787400999959,35.015051317000029,-120.636167014999955,35.015493011000046,-35.262912439002363
167,5,17,60.733664725288804,11,-120.635787400999959,35.015051317000029,-120.635767829999963,35.015598522000062,1.685391711263047
168,5,19,62.876952572796135,12,-120.635787400999959,35.015051317000029,-120.635628852999957,35.015602864000073,13.305601647402890
169,5,3,63.518597238118211,13,-120.635787400999959,35.015051317000029,-120.636341644999959,35.015397571000051,-52.788032494838610
170,5,1,65.344600386521279,14,-120.635787400999959,35.015051317000029,-120.636468842999989,35.015231944000050,-72.141431658897133
171,5,10,65.730590569374684,15,-120.635787400999959,35.015051317000029,-120.636242869999990,35.015510256000027,-39.230854735427442
172,5,2,65.852790355543078,16,-120.635787400999959,35.015051317000029,-120.636406782999984,35.015355758000055,-59.143596051305359
173,5,15,67.541987165651264,17,-120.635787400999959,35.015051317000029,-120.636002081999948,35.015633946000037,-16.864099696693575
174,5,16,75.300424098877414,18,-120.635787400999959,35.015051317000029,-120.635954624999954,35.015715972000066,-11.694315383367774
175,5,26,101.268813137217478,19,-120.635787400999959,35.015051317000029,-120.635787517999972,35.015964135000047,-0.006041752700426
176,5,20,108.283180543296439,20,-120.635787400999959,35.015051317000029,-120.636134775999949,35.015984585000069,-17.025521213694049
177,5,21,110.910940555276653,21,-120.635787400999959,35.015051317000029,-120.636122140999987,35.016012369000066,-15.989601105571914
178,5,28,120.605687181366150,22,-120.635787400999959,35.015051317000029,-120.635523735999982,35.016116573000033,11.509632253280861
179,5,27,121.534031300727605,23,-120.635787400999959,35.015051317000029,-120.635589333999974,35.016134615000055,8.554225694910167
180,5,22,124.207743538166653,24,-120.635787400999959,35.015051317000029,-120.636266913999975,35.016099098000041,-20.631459433681435
181,5,40,124.316206692839671,25,-120.635787400999959,35.015051317000029,-120.635843617999967,35.016170925000040,-2.365456473388701
182,5,25,126.413059685497018,26,-120.635787400999959,35.015051317000029,-120.636148481999953,35.016151377000028,-15.111630172530147
183,5,29,126.581978110618138,27,-120.635787400999959,35.015051317000029,-120.635480155999971,35.016163952000056,12.799196939311654
184,5,39,131.142179271867178,28,-120.635787400999959,35.015051317000029,-120.635929584999985,35.016227606000029,-5.678989023511718
185,5,23,133.378174708202806,29,-120.635787400999959,35.015051317000029,-120.636348414999986,35.016161439000030,-22.575462431412372
186,5,30,136.832967793175953,30,-120.635787400999959,35.015051317000029,-120.635453079999991,35.016253645000063,12.885197487721957
187,5,24,138.197559059844110,31,-120.635787400999959,35.015051317000029,-120.636268272999985,35.016232514000023,-18.516843333020198
188,5,31,146.175215408162728,32,-120.635787400999959,35.015051317000029,-120.635407557999940,35.016331319000074,13.719533330416324
189,5,36,150.897872366274441,33,-120.635787400999959,35.015051317000029,-120.636058715999980,35.016393042000061,-9.445174377206532
190,5,35,151.543301875561781,34,-120.635787400999959,35.015051317000029,-120.636004708999963,35.016405550000059,-7.520333466770932
191,5,38,151.876114278320728,35,-120.635787400999959,35.015051317000029,-120.636208975999978,35.016375637000067,-14.675574764642738
192,5,34,157.668144383361692,36,-120.635787400999959,35.015051317000029,-120.635937289999958,35.016467148000061,-4.977626942485293
193,5,33,161.818683866585076,37,-120.635787400999959,35.015051317000029,-120.635899223999957,35.016507016000048,-3.616102382719295
194,5,32,162.510376114669782,38,-120.635787400999959,35.015051317000029,-120.635764719999941,35.016516036000041,0.729865256064087
