OID_,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE
736,0,18,20,28.632583610904867,5,-121.800016068999980,36.831835098000056,-121.799866302999988,36.832063299000026,27.814316171208837
737,0,18,22,31.319432021844346,6,-121.800016068999980,36.831835098000056,-121.800303234999944,36.831997463000050,-54.878588565028579
738,0,18,8,34.678863045538627,7,-121.800016068999980,36.831835098000056,-121.800395661999971,36.831767692000028,-102.456680315494623
739,0,18,7,35.954925111427031,8,-121.800016068999980,36.831835098000056,-121.800367512999969,36.831676481000045,-119.312196078410764
740,0,18,10,36.215488445262537,9,-121.800016068999980,36.831835098000056,-121.799892975999967,36.831524120000040,162.349590989866982
741,0,18,11,39.038905975452124,10,-121.800016068999980,36.831835098000056,-121.800055386999986,36.831484738000029,-174.845282509453313
742,0,18,6,39.865685468484394,11,-121.800016068999980,36.831835098000056,-121.800281565999967,36.831546135000053,-143.551216201587238
743,0,18,15,42.847888468524808,12,-121.800016068999980,36.831835098000056,-121.799910779999948,36.831458383000040,167.337487865320327
744,0,18,24,43.373450890312341,13,-121.800016068999980,36.831835098000056,-121.800100228999952,36.832220040000038,-9.967713639815928
745,0,18,25,47.382892142967968,14,-121.800016068999980,36.831835098000056,-121.800155208999968,36.832247159000076,-15.186163368405152
746,0,18,26,48.913092540945804,15,-121.800016068999980,36.831835098000056,-121.800259250999943,36.832230137000067,-26.328120595079390
747,0,18,14,49.304112890118091,16,-121.800016068999980,36.831835098000056,-121.799907325999982,36.831399499000042,168.652860402026420
748,0,18,5,49.361489867056555,17,-121.800016068999980,36.831835098000056,-121.800329361999957,36.831468461000043,-145.514781777762892
749,0,18,12,51.319844220953385,18,-121.800016068999980,36.831835098000056,-121.800133798999980,36.831382438000048,-168.191179805781474
750,0,18,23,51.745182864386273,19,-121.800016068999980,36.831835098000056,-121.800428389999979,36.832163063000053,-45.302270404337889
751,0,18,16,52.307517131969284,20,-121.800016068999980,36.831835098000056,-121.799732377999987,36.831422590000045,151.064778503123705
752,0,18,13,55.081833969184288,21,-121.800016068999980,36.831835098000056,-121.800063438999985,36.831340214000079,-175.600049232280611
753,0,18,2,58.388475125794820,22,-121.800016068999980,36.831835098000056,-121.800571617999992,36.831556904000024,-121.920327749823542
754,0,18,3,64.453810273047210,23,-121.800016068999980,36.831835098000056,-121.800414957999976,36.831350835000080,-146.489767734007415
755,0,18,1,64.474907722791784,24,-121.800016068999980,36.831835098000056,-121.800523313999975,36.831421231000036,-135.426261601751662
756,0,18,30,65.745479852664388,25,-121.800016068999980,36.831835098000056,-121.800589418999948,36.832207340000025,-51.073355490366019
757,0,18,4,66.738625649728789,26,-121.800016068999980,36.831835098000056,-121.800310932999992,36.831282392000048,-156.787789296211116
758,0,18,34,68.046062522157726,27,-121.800016068999980,36.831835098000056,-121.800380094999980,36.832373937000057,-28.504578304009939
759,0,18,33,73.208534892908915,28,-121.800016068999980,36.831835098000056,-121.800502569999992,36.832366369000056,-36.357052535185979
760,0,18,44,76.395481621573438,29,-121.800016068999980,36.831835098000056,-121.800714203999974,36.832233796000025,-54.608212930194611
761,0,18,35,76.522518876042668,30,-121.800016068999980,36.831835098000056,-121.800452905999975,36.832428539000034,-30.613590361887965
762,0,18,40,76.985830050991794,31,-121.800016068999980,36.831835098000056,-121.800783730999967,36.832152050000047,-62.813554690802476
763,0,18,31,78.023375816606332,32,-121.800016068999980,36.831835098000056,-121.800675622999961,36.832296855000038,-48.945962156947338
764,0,18,32,80.230923806945668,33,-121.800016068999980,36.831835098000056,-121.800602299999980,36.832383379000078,-40.678584165895259
765,0,18,27,80.482819242535726,34,-121.800016068999980,36.831835098000056,-121.800237310999989,36.832538191000026,-14.195001761602649
766,0,18,36,85.182862623706740,35,-121.800016068999980,36.831835098000056,-121.800443394999945,36.832521536000058,-26.584100404304980
767,0,18,41,87.297294884987849,36,-121.800016068999980,36.831835098000056,-121.800888380999993,36.832191625000064,-63.048888191753164
768,0,18,39,90.159838698662298,37,-121.800016068999980,36.831835098000056,-121.800633795999943,36.832478124000033,-37.676008698856727
769,0,18,28,90.547568426681892,38,-121.800016068999980,36.831835098000056,-121.800105684999949,36.832647843000075,-5.065159027128105
770,0,18,29,96.605659535734134,39,-121.800016068999980,36.831835098000056,-121.800316864999957,36.832671365000067,-16.126388573946191
771,0,18,38,98.958507871476584,40,-121.800016068999980,36.831835098000056,-121.800782681999976,36.832479625000076,-43.714592228891597
772,0,18,37,103.270766411221629,41,-121.800016068999980,36.831835098000056,-121.800589346999971,36.832643564000080,-29.683174203449834
773,0,18,43,112.678989096164571,42,-121.800016068999980,36.831835098000056,-121.800893339999959,36.832565615000078,-43.989285088248508
774,0,18,42,128.203730341544571,43,-121.800016068999980,36.831835098000056,-121.801293592999968,36.832364255000073,-62.738663332356474
775,0,19,20,13.901495902792719,1,-121.799908506999941,36.831942713000046,-121.799866302999988,36.832063299000026,15.713457414395432
776,0,19,17,14.654671634372665,2,-121.799908506999941,36.831942713000046,-121.799830493999991,36.831826499000044,151.647928308583943
777,0,19,18,15.319718202323759,3,-121.799908506999941,36.831942713000046,-121.800016068999980,36.831835098000056,-141.219562313776009
778,0,19,21,20.550854318808629,4,-121.799908506999941,36.831942713000046,-121.800132053999960,36.831987456000036,-76.018234860381042
779,0,19,9,29.689999749218750,5,-121.799908506999941,36.831942713000046,-121.800213659999940,36.831835915000056,-113.527255683731113
780,0,19,24,35.209187403896550,6,-121.799908506999941,36.831942713000046,-121.800100228999952,36.832220040000038,-29.061725879494119
781,0,19,22,35.732905200537900,7,-121.799908506999941,36.831942713000046,-121.800303234999944,36.831997463000050,-80.210012828467811
782,0,19,25,40.321316044296552,8,-121.799908506999941,36.831942713000046,-121.800155208999968,36.832247159000076,-33.079570117565481
783,0,19,26,44.681006518074312,9,-121.799908506999941,36.831942713000046,-121.800259250999943,36.832230137000067,-44.448670273084282
784,0,19,10,46.473801884787981,10,-121.799908506999941,36.831942713000046,-121.799892975999967,36.831524120000040,178.291635998832191
785,0,19,8,47.600694384801720,11,-121.799908506999941,36.831942713000046,-121.800395661999971,36.831767692000028,-114.081465133671415
786,0,19,7,50.492943840559668,12,-121.799908506999941,36.831942713000046,-121.800367512999969,36.831676481000045,-125.812071758440922
787,0,19,23,52.429078403427319,13,-121.799908506999941,36.831942713000046,-121.800428389999979,36.832163063000053,-62.198597930644318
788,0,19,11,52.485384607760174,14,-121.799908506999941,36.831942713000046,-121.800055386999986,36.831484738000029,-165.543363250985635
789,0,19,15,53.748657585402846,15,-121.799908506999941,36.831942713000046,-121.799910779999948,36.831458383000040,-179.783848595486830
790,0,19,6,55.176240816762324,16,-121.799908506999941,36.831942713000046,-121.800281565999967,36.831546135000053,-142.903949341215139
791,0,19,16,59.820653501102605,17,-121.799908506999941,36.831942713000046,-121.799732377999987,36.831422590000045,164.772454966525089
792,0,19,14,60.282988782691881,18,-121.799908506999941,36.831942713000046,-121.799907325999982,36.831399499000042,179.899866159841878
793,0,19,34,63.717206773194953,19,-121.799908506999941,36.831942713000046,-121.800380094999980,36.832373937000057,-41.318363653557086
794,0,19,5,64.648364510636654,20,-121.799908506999941,36.831942713000046,-121.800329361999957,36.831468461000043,-144.497794386140413
795,0,19,12,65.343729481751822,21,-121.799908506999941,36.831942713000046,-121.800133798999980,36.831382438000048,-162.087113733483847
796,0,19,30,67.468654109628275,22,-121.799908506999941,36.831942713000046,-121.800589418999948,36.832207340000025,-64.197539724376711
797,0,19,13,68.275562626993832,23,-121.799908506999941,36.831942713000046,-121.800063438999985,36.831340214000079,-168.320790159720218
798,0,19,33,70.843722221771841,24,-121.799908506999941,36.831942713000046,-121.800502569999992,36.832366369000056,-48.421439891576860
799,0,19,27,72.299979172062564,25,-121.799908506999941,36.831942713000046,-121.800237310999989,36.832538191000026,-23.934437467971147
800,0,19,35,72.561891534773608,26,-121.799908506999941,36.831942713000046,-121.800452905999975,36.832428539000034,-42.011278417811866
801,0,19,2,73.023047481332114,27,-121.799908506999941,36.831942713000046,-121.800571617999992,36.831556904000024,-125.896179846548634
802,0,19,44,78.799220757494822,28,-121.799908506999941,36.831942713000046,-121.800714203999974,36.832233796000025,-65.798822497960927
803,0,19,32,78.879570943976034,29,-121.799908506999941,36.831942713000046,-121.800602299999980,36.832383379000078,-51.686106433776942
804,0,19,31,78.914511471019381,30,-121.799908506999941,36.831942713000046,-121.800675622999961,36.832296855000038,-60.130909097240469
805,0,19,3,79.721186989962348,31,-121.799908506999941,36.831942713000046,-121.800414957999976,36.831350835000080,-145.478335192642817
806,0,19,1,79.731376508711307,32,-121.799908506999941,36.831942713000046,-121.800523313999975,36.831421231000036,-136.537517733012777
807,0,19,36,80.017926366999561,33,-121.799908506999941,36.831942713000046,-121.800443394999945,36.832521536000058,-36.606079594311581
808,0,19,28,80.204015033934184,34,-121.799908506999941,36.831942713000046,-121.800105684999949,36.832647843000075,-12.668502424938563
809,0,19,40,81.459008143606312,35,-121.799908506999941,36.831942713000046,-121.800783730999967,36.832152050000047,-73.429697532007552
810,0,19,4,81.599942529595580,36,-121.799908506999941,36.831942713000046,-121.800310932999992,36.831282392000048,-153.899539507451010
811,0,19,39,87.843982247923947,37,-121.799908506999941,36.831942713000046,-121.800633795999943,36.832478124000033,-47.437440919759474
812,0,19,29,88.688501385730035,38,-121.799908506999941,36.831942713000046,-121.800316864999957,36.832671365000067,-24.251476215668433
813,0,19,41,91.672363795643932,39,-121.799908506999941,36.831942713000046,-121.800888380999993,36.832191625000064,-72.462693872125996
814,0,19,38,98.139982639078085,40,-121.799908506999941,36.831942713000046,-121.800782681999976,36.832479625000076,-52.617603856085204
815,0,19,37,98.681327313318818,41,-121.799908506999941,36.831942713000046,-121.800589346999971,36.832643564000080,-37.985983905712054
816,0,19,43,111.788780747132350,42,-121.799908506999941,36.831942713000046,-121.800893339999959,36.832565615000078,-51.802888669379918
817,0,19,42,132.118523691802608,43,-121.799908506999941,36.831942713000046,-121.801293592999968,36.832364255000073,-69.262567697243213
818,0,20,19,13.901495902651325,1,-121.799866302999988,36.832063299000026,-121.799908506999941,36.831942713000046,-164.286517285376704
819,0,20,21,25.156622674460650,2,-121.799866302999988,36.832063299000026,-121.800132053999960,36.831987456000036,-109.546282164649000
820,0,20,17,26.472203770832831,3,-121.799866302999988,36.832063299000026,-121.799830493999991,36.831826499000044,173.069175581617998
821,0,20,24,27.166638497403152,4,-121.799866302999988,36.832063299000026,-121.800100228999952,36.832220040000038,-50.187232020629580
822,0,20,18,28.632583610914061,5,-121.799866302999988,36.832063299000026,-121.800016068999980,36.831835098000056,-152.185594048575638
823,0,20,25,32.871439489040732,6,-121.799866302999988,36.832063299000026,-121.800155208999968,36.832247159000076,-51.631600653236774
824,0,20,26,39.642878689821067,7,-121.799866302999988,36.832063299000026,-121.800259250999943,36.832230137000067,-62.157630915057659
825,0,20,22,39.656265609677590,8,-121.799866302999988,36.832063299000026,-121.800303234999944,36.831997463000050,-100.616469519397398
826,0,20,9,39.961529506871393,9,-121.799866302999988,36.832063299000026,-121.800213659999940,36.831835915000056,-129.157294061770983
827,0,20,23,51.349799061631096,10,-121.799866302999988,36.832063299000026,-121.800428389999979,36.832163063000053,-77.548823278952725
828,0,20,34,57.350810725926010,11,-121.799866302999988,36.832063299000026,-121.800380094999980,36.832373937000057,-53.051970342966598
829,0,20,8,57.499004033553291,12,-121.799866302999988,36.832063299000026,-121.800395661999971,36.831767692000028,-124.786949796277810
830,0,20,10,59.882407856125646,13,-121.799866302999988,36.832063299000026,-121.799892975999967,36.831524120000040,-177.722744278064567
831,0,20,7,61.982631008074712,14,-121.799866302999988,36.832063299000026,-121.800367512999969,36.831676481000045,-133.833256659315197
832,0,20,27,62.231491990798489,15,-121.799866302999988,36.832063299000026,-121.800237310999989,36.832538191000026,-32.128911344275409
833,0,20,33,65.975826211156857,16,-121.799866302999988,36.832063299000026,-121.800502569999992,36.832366369000056,-59.350748462423759
834,0,20,35,66.190584143070140,17,-121.799866302999988,36.832063299000026,-121.800452905999975,36.832428539000034,-52.239634131740722
835,0,20,11,66.384236395672431,18,-121.799866302999988,36.832063299000026,-121.800055386999986,36.831484738000029,-165.280167828068926
836,0,20,30,66.458010048987276,19,-121.799866302999988,36.832063299000026,-121.800589418999948,36.832207340000025,-76.082197238529986
837,0,20,15,67.247396649673661,20,-121.799866302999988,36.832063299000026,-121.799910779999948,36.831458383000040,-176.617502208139967
838,0,20,28,68.293947314133192,21,-121.799866302999988,36.832063299000026,-121.800105684999949,36.832647843000075,-18.221032673266752
839,0,20,6,68.309141902180372,22,-121.799866302999988,36.832063299000026,-121.800281565999967,36.831546135000053,-147.159065897691164
840,0,20,16,72.099086274570922,23,-121.799866302999988,36.832063299000026,-121.799732377999987,36.831422590000045,170.461828927554052
841,0,20,36,72.361821007080025,24,-121.799866302999988,36.832063299000026,-121.800443394999945,36.832521536000058,-45.351378655020369
842,0,20,14,73.755711877005126,25,-121.799866302999988,36.832063299000026,-121.799907325999982,36.831399499000042,-177.155960237122201
843,0,20,32,74.648706638509736,26,-121.799866302999988,36.832063299000026,-121.800602299999980,36.832383379000078,-61.585829793044638
844,0,20,31,76.708408319011014,27,-121.799866302999988,36.832063299000026,-121.800675622999961,36.832296855000038,-70.251577419306315
